OBJECTID;CRSH_ID;COUNTY;COUNTY_NBR;MUNCIPALIT;ON_RD;DIS;DIR;FROM_RD;TWDS_RD;MLPST_RD;GIS_MP_ROU;MILEPOST;HO_ROUTE_N;HO_ROUTE_C;SEV;CRASH_DATE;DAY;TIME;LIGHT_COND;ROAD_SURFA;ALCOHOL_FL;MOTORCYCLE;HEAVY_TRUC;SPEED_RELA;OLDER_DRIV;TEEN_DRIVE;CRASH_TYPE;LOC_ERROR;geo_shape;geo_point_2d
1144;103577495.0;CUMBERLAND;25.0;FAYETTEVILLE;I 95;1.4000000000000001;S;NC 53;SR 2215;I 95;1000009530.0;8.883000000000001;I 95;INTERSTATE;K;2012-10-09T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;OTHER;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.8355490886104, 34.99150328338741]}";34.9915032834, -78.8355490886
1132;103539197.0;CUMBERLAND;25.0;WADE;I 95;0.3;S;SR 1813;SR 1815;I 95;1000009530.0;23.799;I 95;INTERSTATE;K;2012-09-01T22:00:00-04:00;SUNDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;Y;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.70111568077962, 35.173281720510644]}";35.1732817205, -78.7011156808
1131;103187792.0;CUMBERLAND;25.0;WADE;I 95;1.3;N;SR 1813;NC 82;I 95;1000009530.0;25.399;I 95;INTERSTATE;K;2011-06-18T22:00:00-04:00;SUNDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;Y;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.68257620682854, 35.19080482592618]}";35.1908048259, -78.6825762068
1118;103572415.0;CUMBERLAND;25.0;FAYETTEVILLE;US 301;0.0;;NC 87;SR 2337;I 95BUS;1900009530.0;8.096;I 95BUS;INTERSTATE;K;2012-10-10T22:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.87686869824213, 35.032828035165416]}";35.0328280352, -78.8768686982
1120;104185127.0;CUMBERLAND;25.0;FAYETTEVILLE;GILLESPIE;0.0;;OWEN;EASTERN;I 95BUS;1900009530.0;6.724;I 95BUS;INTERSTATE;K;2014-09-20T22:00:00-04:00;SUNDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;Y;N;N;Y;N;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.89540884801708, 35.02024113970193]}";35.0202411397, -78.895408848
1124;102862934.0;CUMBERLAND;25.0;FAYETTEVILLE;CAMDEN;0.0;;CUMBERLAND;EUGENE;SR 1169;4000116930.0;0.0;SR 1169;SR;K;2010-04-23T22:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;Y;Y;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.90226244724153, 35.022288091569244]}";35.0222880916, -78.9022624472
1176;102874053.0;CUMBERLAND;25.0;FAYETTEVILLE;SANTA FE;0.057;S;ALL AMERICAN;GLENROCK;SR 1437;4000143730.0;1.163;SR 1437;SR;K;2010-05-03T22:00:00-04:00;TUESDAY;1899-12-29T19:09:21-05:00;DARK - LIGHTED ROADWAY;DRY;Y;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.96941736962614, 35.09755396013212]}";35.0975539601, -78.9694173696
1265;103410115.0;COLUMBUS;23.0;CHADBOURN;SR 1421;0.5;S;SR 1422;SR 1317;SR 1421;4000142120.0;1.465;SR 1421;SR;K;2012-03-22T21:00:00-04:00;FRIDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.83138548604757, 34.30654217479863]}";34.3065421748, -78.831385486
1173;103096270.0;CRAVEN;24.0;NEW BERN;SR 1243;0.6;W;NC 43;NC 55;SR 1243;4000124320.0;2.4;SR 1243;SR;K;2011-02-11T20:00:00-05:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;ICE;Y;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-77.13904211623098, 35.17085912156145]}";35.1708591216, -77.1390421162
1270;103704615.0;DARE;27.0;KILL DEVIL HILLS;SR 1217;0.88;W;SR 1452;SR 1219;SR 1217;4000121730.0;2.09;SR 1217;SR;K;2013-03-15T21:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;Y;N;N;N;N;REAR_END;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.69121388418542, 36.01560621056211]}";36.0156062106, -75.6912138842
1154;103218468.0;CRAVEN;24.0;HAVELOCK;SR 1756;1.1;S;SR 1746;CL-CARTERET;SR 1756;4000175620.0;1.18;SR 1756;SR;K;2011-08-02T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DAWN;DRY;N;Y;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-76.93334382166461, 34.868908842198884]}";34.8689088422, -76.9333438217
1167;103213539.0;CRAVEN;24.0;VANCEBORO;SR 1440;0.6;S;SR 1441;SR 1484;SR 1440;4000144020.0;3.7;SR 1440;SR;K;2011-07-27T22:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-77.1395716298028, 35.250056352335235]}";35.2500563523, -77.1395716298
1271;102955648.0;COLUMBUS;23.0;CERRO GORDO;SR 1410;0.1;N;SR 1411;SR 1403;SR 1410;4000141020.0;0.58;SR 1410;SR;K;2010-08-09T22:00:00-04:00;TUESDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;Y;N;Y;N;PEDESTRIAN;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.92347084733352, 34.31392701339344]}";34.3139270134, -78.9234708473
1166;103235996.0;DAVIDSON;28.0;MIDWAY;US 52;0.34;N;SR 1512;CL-FORSYTH;US 52;2000005230.0;999.999;US 52;US;K;2011-08-24T22:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;SIDESWIPE;ROUTE MEASURE NOT FOUND;;
1148;103787648.0;CRAVEN;24.0;NEW BERN;OLD AIRPORT;0.033;N;DAUGHETY;TABERNA;;5002190620.0;999.999;OLD AIRPORT;LCL;K;2013-06-18T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DUSK;DRY;N;N;N;N;N;N;FRONTAL_IMPACT;ROUTE NOT FOUND;;
1209;103645818.0;CRAVEN;24.0;VANCEBORO;NC 43;0.5;S;SR 1646;NC 118;NC 43;3000004320.0;17.937;NC 43;NC;K;2013-01-05T20:00:00-05:00;SUNDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;WET;N;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-77.16844680214223, 35.325794908798976]}";35.3257949088, -77.1684468021
1188;104037078.0;CRAVEN;24.0;BRIDGETON;SR 1003;0.4;W;CL-BEAUFORT;SR 1622;SR 1003;4000100320.0;8.69;SR 1003;SR;K;2014-04-11T22:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;Y;N;Y;Y;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-76.94253047669055, 35.28216869130226]}";35.2821686913, -76.9425304767
1193;103437927.0;CRAVEN;24.0;VANCEBORO;NC 118;0.1;E;SR 1459;SR 1468;NC 118;3000011820.0;0.46;NC 118;NC;K;2012-04-13T22:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;Y;N;N;Y;Y;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-77.32041414635583, 35.34569472257884]}";35.3456947226, -77.3204141464
1208;103650033.0;CRAVEN;24.0;VANCEBORO;NC 43;0.01;S;SR 1476;SR 1477;NC 43;3000004320.0;22.481;NC 43;NC;K;2013-01-12T20:00:00-05:00;SUNDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;Y;N;N;N;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-77.21677516593442, 35.377692972722244]}";35.3776929727, -77.2167751659
1206;104250077.0;CRAVEN;24.0;BRIDGETON;NC 55;0.3;W;SR 1600;US 17;NC 55;3000005520.0;1.75;NC 55;NC;K;2014-09-03T22:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;REAR_END;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-77.0019030312631, 35.123836075121496]}";35.1238360751, -77.0019030313
1180;102975878.0;DARE;27.0;MANTEO;SR 1113;2.4;W;US 64;DEAD END;SR 1113;4000111330.0;2.4;SR 1113;SR;K;2010-09-29T22:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;UNK;N;N;N;N;N;OTHER;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.80627869116124, 35.92820979764731]}";35.9282097976, -75.8062786912
1199;103217545.0;DARE;27.0;NAGS HEAD;US 158;0.0;;CAROLINA;SATTERFIELD LANDING;US 158;2000015830.0;11.6;US 158;US;K;2011-07-08T22:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;N;N;N;N;N;N;PEDESTRIAN;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.64603710047064, 35.98861483514784]}";35.9886148351, -75.6460371005
1225;103135976.0;CRAVEN;24.0;HAVELOCK;US 70;0.0;;SR 1176;SR 1106;US 70;2000007020.0;28.77;US 70;US;K;2011-04-12T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;Y;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-76.95092961418479, 34.95740459721659]}";34.9574045972, -76.9509296142
1219;103854009.0;CRAVEN;24.0;NEW BERN;US 70;0.044000000000000004;E;US 17;US 70;US 70;2000007020.0;999.999;US 70;US;K;2013-09-20T22:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;N;N;N;PEDESTRIAN;ROUTE MEASURE NOT FOUND;;
1349;103726179.0;COLUMBUS;23.0;RIEGELWOOD;NC 87;0.051000000000000004;W;SR 1808;SR 1810;NC 87;3000008720.0;7.502000000000001;NC 87;NC;K;2013-04-07T22:00:00-04:00;MONDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;N;N;Y;N;Y;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.28532048041407, 34.38093540041106]}";34.3809354004, -78.2853204804
1328;103665201.0;COLUMBUS;23.0;BOARDMAN;NC 242;0.057;N;SR 1520;SR 1002;NC 242;3000024220.0;11.316;NC 242;NC;K;2013-01-25T20:00:00-05:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;Y;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.87193666042072, 34.445758700106694]}";34.4457587001, -78.8719366604
1344;102830228.0;COLUMBUS;23.0;WHITEVILLE;NC 130;0.4;SE;SR 1190;SR 1950;NC 130;3000013020.0;17.25;NC 130;NC;K;2010-04-01T22:00:00-04:00;FRIDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;N;Y;N;PEDESTRIAN;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.70180963293578, 34.287756423410244]}";34.2877564234, -78.7018096329
1338;103732402.0;DAVIDSON;28.0;THOMASVILLE;I 85;0.3;SW;*MILE 100;*MILE 99;I 85;1000008530.0;17.32;I 85;INTERSTATE;K;2013-04-20T22:00:00-04:00;SUNDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-80.13433145257792, 35.842481624110654]}";35.8424816241, -80.1343314526
1335;103910141.0;CUMBERLAND;25.0;STEDMAN;SR 1843;1.1;N;NC 24;SR 1826;SR 1843;4000184330.0;1.76;SR 1843;SR;K;2013-11-08T20:00:00-05:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;Y;N;N;OTHER;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.70277866159118, 35.03097839255663]}";35.0309783926, -78.7027786616
1324;103312054.0;DARE;27.0;NAGS HEAD;NC 12;5.0;S;SR 1257;SR 1495;NC 12;3000001230.0;45.672000000000004;NC 12;NC;K;2011-10-03T22:00:00-04:00;TUESDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;UNK;N;N;N;N;N;OTHER;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.48534440301792, 35.692847817407305]}";35.6928478174, -75.485344403
1345;104049260.0;COLUMBUS;23.0;WHITEVILLE;NC 130;0.026000000000000002;E;SR 1971;SR 1966;NC 130;3000013020.0;16.454;NC 130;NC;K;2014-05-01T22:00:00-04:00;FRIDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;Y;N;Y;Y;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.69613570310342, 34.27727840154118]}";34.2772784015, -78.6961357031
1334;103888136.0;COLUMBUS;23.0;LAKE WACCAMAW;NC 214;0.3;W;SR 1734;SR 1956;NC 214;3000021420.0;5.335;NC 214;NC;K;2013-10-30T21:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;Y;N;N;Y;N;REAR_END;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.5800734988456, 34.322296413715314]}";34.3222964137, -78.5800734988
1317;104145697.0;COLUMBUS;23.0;WHITEVILLE;NC 905;0.0;;SR 1936;SR 1111;NC 905;3000090520.0;7.62;NC 905;NC;K;2014-08-31T22:00:00-04:00;MONDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;Y;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.63221160191188, 34.06503726007352]}";34.0650372601, -78.6322116019
1321;102956231.0;COLUMBUS;23.0;BRUNSWICK;NC 905;0.0;;NC 904;SR 1172;NC 904;3000090420.0;33.062000000000005;NC 904;NC;K;2010-06-27T22:00:00-04:00;MONDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;Y;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.6390964294676, 34.02991154183443]}";34.0299115418, -78.6390964295
1365;104044073.0;COLUMBUS;23.0;WHITEVILLE;US 701;0.1;S;SR 1164;SR 1332;US 701;2000070120.0;12.146;US 701;US;K;2014-04-24T22:00:00-04:00;FRIDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;N;N;N;N;Y;Y;SIDESWIPE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.74967649509128, 34.254478332287945]}";34.2544783323, -78.7496764951
1401;103792587.0;CLEVELAND;22.0;KINGS MOUNTAIN;SR 2235;0.9;S;SR 2245;SR 2309;SR 2235;4000223520.0;3.11;SR 2235;SR;K;2013-07-01T22:00:00-04:00;TUESDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;Y;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-81.42652952284878, 35.21247891394602]}";35.2124789139, -81.4265295228
1371;103313428.0;CURRITUCK;26.0;CHESAPEAKE-VA;SR 1222;0.1;S;SR 1233;SR 1267;SR 1222;4000122230.0;3.4040000000000004;SR 1222;SR;K;2011-11-24T20:00:00-05:00;FRIDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;Y;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-76.05855355756736, 36.49279818089864]}";36.4927981809, -76.0585535576
1378;103929857.0;COLUMBUS;23.0;BOLTON;US 74;0.2;W;SR 1822;SR 1845;US 74;2000007420.0;45.4;US 74;US;K;2013-12-11T20:00:00-05:00;THURSDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;N;N;N;N;Y;N;OTHER;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.22810120061713, 34.31641850815018]}";34.3164185082, -78.2281012006
1409;103066184.0;CLEVELAND;22.0;WACO;SR 1916;0.1;E;SR 1908;SR 1917;SR 1916;4000191620.0;1.24;SR 1916;SR;K;2011-01-12T20:00:00-05:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;ICE;N;N;N;Y;Y;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-81.47227701802123, 35.363447870024075]}";35.36344787, -81.472277018
1384;102989280.0;COLUMBUS;23.0;LAKE WACCAMAW;US 74;2.5;E;SR 1740;NC 214;US 74;2000007420.0;32.027;US 74;US;K;2010-10-18T22:00:00-04:00;TUESDAY;1899-12-29T19:09:21-05:00;DAWN;DRY;N;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.45814625603677, 34.322349382722436]}";34.3223493827, -78.458146256
1353;104167177.0;COLUMBUS;23.0;BOLTON;NC 87;0.1;N;SR 1817;SR 1863;NC 87;3000008720.0;3.161;NC 87;NC;K;2014-09-10T22:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;Y;N;Y;N;SIDESWIPE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.22666219853292, 34.341517131529336]}";34.3415171315, -78.2266621985
1362;103336307.0;COLUMBUS;23.0;WHITEVILLE;J K POWELL;0.0;;VIRGIL;TALBOT;US 701;2000070120.0;17.803;US 701;US;K;2011-12-02T20:00:00-05:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;UNK;N;N;N;N;N;PEDESTRIAN;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.70772179386165, 34.32459573552051]}";34.3245957355, -78.7077217939
1350;103822814.0;COLUMBUS;23.0;BOLTON;NC 87;0.0;;NC 11;US 74;NC 87;3000008720.0;6.9510000000000005;NC 87;NC;K;2013-08-09T22:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;Y;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.27736517957743, 34.37628293740052]}";34.3762829374, -78.2773651796
1251;103771241.0;CUMBERLAND;25.0;FAYETTEVILLE;CLIFFDALE;0.5;SE;TOWN CREEK;MARSHTREE;SR 1400;4000140030.0;2.583;SR 1400;SR;K;2012-11-30T20:00:00-05:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - LIGHTED ROADWAY;DRY;Y;N;N;Y;N;N;SIDESWIPE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-79.04858855164491, 35.0592804433088]}";35.0592804433, -79.0485885516
1294;102941153.0;CUMBERLAND;25.0;FAYETTEVILLE;YADKIN;0.057;E;SANTA FE;PIMA;SR 1415;4000141530.0;1.622;SR 1415;SR;K;2010-08-02T22:00:00-04:00;TUESDAY;1899-12-29T19:09:21-05:00;DARK - LIGHTED ROADWAY;DRY;Y;N;N;Y;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.98217286958467, 35.08929072135032]}";35.0892907214, -78.9821728696
1316;103532363.0;DAVIDSON;28.0;LEXINGTON;RALEIGH;0.03;W;ADAMS;BURGESS;NC 8;3000000830.0;30.627000000000002;NC 8;NC;K;2012-07-29T22:00:00-04:00;MONDAY;1899-12-29T19:09:21-05:00;DARK - LIGHTED ROADWAY;DRY;UNK;N;N;Y;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-80.24157600697131, 35.824915527445015]}";35.8249155274, -80.241576007
1243;103855071.0;CUMBERLAND;25.0;FAYETTEVILLE;SOUTHERN;0.05;N;DELCROSS;MAY;SR 1141;4000114130.0;5.096;SR 1141;SR;K;2013-08-27T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.89583396619503, 35.028967809704426]}";35.0289678097, -78.8958339662
1298;103119511.0;DARE;27.0;DUCK;COOK;0.0;E;DUCK;*LCL SPECKLE TROUT DR;NC 12;3000001230.0;82.453;NC 12;NC;K;2010-10-12T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DARK - UNKNOWN LIGHTING;DRY;N;N;N;N;Y;N;PEDESTRIAN;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.75295879039786, 36.16505919258616]}";36.1650591926, -75.7529587904
1308;102824757.0;CUMBERLAND;25.0;FAYETTEVILLE;SR 2018;0.6;NE;NC 210;SR 2019;SR 2018;4000201830.0;0.6;SR 2018;SR;K;2010-03-10T20:00:00-05:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;WET;N;N;N;N;N;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.73279399775467, 34.99077002445122]}";34.9907700245, -78.7327939978
1233;104227324.0;CRAVEN;24.0;COVE CITY;US 70;0.064;E;CL-JONES;NC 41;US 70;2000007020.0;0.064;US 70;US;K;2014-11-20T20:00:00-05:00;FRIDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;N;N;N;OTHER;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-77.33586333459643, 35.15410614124521]}";35.1541061412, -77.3358633346
1226;103278390.0;DARE;27.0;KILL DEVIL HILLS;US 158;0.0;;COLLINGTON;OREGON;US 158;2000015830.0;9.71;US 158;US;K;2011-10-04T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DARK - LIGHTED ROADWAY;DRY;Y;N;N;N;N;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.66071796506519, 36.01329176061786]}";36.0132917606, -75.6607179651
1237;103183498.0;CRAVEN;24.0;VANCEBORO;US 17;0.038;N;SR 1476;CL-BEAUFORT;US 17;2000001720.0;36.526;US 17;US;K;2011-06-21T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;N;N;N;PEDESTRIAN;ROUTE MEASURE NOT FOUND;;
1235;103737410.0;CRAVEN;24.0;BRIDGETON;US 17;0.4;NW;US 17;SR 1659;US 17;2000001720.0;999.999;US 17;US;K;2013-04-26T22:00:00-04:00;SATURDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;Y;Y;N;Y;N;N;LANE_DEPARTURE;ROUTE MEASURE NOT FOUND;;
1439;103983254.0;CUMBERLAND;25.0;FAYETTEVILLE;MORGANTON;0.076;NW;LONG BRANCH;BONANZA;SR 1404;4000140430.0;5.553;SR 1404;SR;K;2013-08-17T22:00:00-04:00;SUNDAY;1899-12-29T19:09:21-05:00;DARK - LIGHTED ROADWAY;DRY;N;N;N;N;N;Y;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-78.98612037086531, 35.07844068604135]}";35.078440686, -78.9861203709
1427;103308579.0;CURRITUCK;26.0;KITTY HAWK;US 158;0.5;N;SR 1116;SR 1118;US 158;2000015830.0;26.822000000000003;US 158;US;K;2011-11-18T20:00:00-05:00;SATURDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;N;N;N;PEDESTRIAN;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.85283610227563, 36.149586400300365]}";36.1495864003, -75.8528361023
1423;104133554.0;DARE;27.0;MANTEO;SR 1116;0.1;N;SR 1331;US 64;SR 1116;4000111630.0;0.75;SR 1116;SR;K;2014-08-19T22:00:00-04:00;WEDNESDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;Y;N;N;Y;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-75.70203582774396, 35.925040357322246]}";35.9250403573, -75.7020358277
1444;103703196.0;CLEVELAND;22.0;PATTERSON SPRINGS;NC 180;0.1;S;NC 226;SR 1282;NC 180;3000018020.0;3.46;NC 180;NC;K;2013-03-13T21:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;N;N;Y;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-81.51723205617246, 35.23124025038439]}";35.2312402504, -81.5172320562
1424;103937589.0;CLEVELAND;22.0;SHELBY;SR 1130;0.0;;SR 1129;SR 1215;SR 1130;4000113020.0;2.0;SR 1130;SR;K;2013-12-25T20:00:00-05:00;THURSDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;N;N;N;N;N;N;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-81.57036959428345, 35.22757682197836]}";35.227576822, -81.5703695943
1429;103418909.0;DAVIDSON;28.0;LEXINGTON;SR 1192;0.0;;SR 1196;SR 1336;SR 1192;4000119230.0;2.5140000000000002;SR 1192;SR;K;2012-03-21T21:00:00-04:00;THURSDAY;1899-12-29T19:09:21-05:00;DAYLIGHT;DRY;N;Y;N;Y;N;N;FRONTAL_IMPACT;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-80.3394469257922, 35.84591584313467]}";35.8459158431, -80.3394469258
1539;104015044.0;FORSYTH;33.0;WINSTON-SALEM;UNIVERSITY;0.015000000000000001;S;NC 66;STANLEYVILLE MANOR A;SR 4000;4000400030.0;5.341;SR 4000;SR;K;2014-02-08T20:00:00-05:00;SUNDAY;1899-12-29T19:09:21-05:00;DARK - LIGHTED ROADWAY;DRY;N;N;N;N;Y;Y;PEDESTRIAN;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-80.28062079814272, 36.20135139698737]}";36.201351397, -80.2806207981
1542;103524173.0;FORSYTH;33.0;WINSTON-SALEM;SR 3036;0.1;W;SR 2902;*UNK DEAD END;SR 3036;4000303630.0;0.1;SR 3036;SR;K;2012-08-16T22:00:00-04:00;FRIDAY;1899-12-29T19:09:21-05:00;DARK - ROADWAY NOT LIGHTED;DRY;N;N;N;N;N;Y;LANE_DEPARTURE;NO ERROR;"{""type"": ""Point"", ""coordinates"": [-80.30035558469471, 36.021946730204846]}";36.0219467302, -80.3003555847
